,created_at,tweet,flare_sentiment,flare_confidence,txtblob_sentiment,txtblob_subjectivity,vader_sentiment,vader_compound_score
8862,2021-03-16T17:51:49.000Z,RT : Some state and local officials want federal lawmakers to support stronger clean car standards and invest in the technology and…,NEGATIVE,0.5001750588417053,POSITIVE,0.35000000000000003,POSITIVE,0.8074
8863,2021-03-16T17:51:49.000Z," Sorry but that is completely arse about face, you were the first to mass manufacture a fully electric car (LEAF 2011). Now in 2021 you go back to petrol with a Toyota style marketing campaign. I’m embarrassed to own a Nissan Leaf",NEGATIVE,0.9999903440475464,POSITIVE,0.5466666666666666,NEGATIVE,-0.5267
8864,2021-03-16T17:51:36.000Z,A Kia that's ridiculously good looking and electric? Where do I sign up? ,POSITIVE,0.926039457321167,POSITIVE,0.6000000000000001,NEGATIVE,-0.6199
8865,2021-03-16T17:51:15.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8866,2021-03-16T17:51:01.000Z,RT : What are you views on buying an electric car in South Africa? I say what's the point.,NEGATIVE,0.9821730256080627,NEGATIVE,0.0,NEGATIVE,0.0
8867,2021-03-16T17:50:53.000Z,RT : First Ever Flying Electric Racing Car #Robotics #Automation #Robot #ArtificialIntelligence #MachineLearning #Engineering #A…,POSITIVE,0.9994248151779175,POSITIVE,0.3333333333333333,NEGATIVE,0.0
8868,2021-03-16T17:50:35.000Z, I’d laugh as I get in my electric car &amp; drive away. 😂,POSITIVE,0.999725878238678,POSITIVE,0.1,POSITIVE,0.7579
8869,2021-03-16T17:50:16.000Z,"After weeks of electric vehicles, I’ve finally got a week in a petrol car. This time it’s the face lifter Volkswagen Tiguan &amp; so far , so good !   ",POSITIVE,0.9993610978126526,POSITIVE,0.8666666666666667,POSITIVE,0.6166
8870,2021-03-16T17:50:13.000Z,RT : Foxconn Technology Group will decide between Mexico and Wisconsin for the site of its first electric-car plant this year ht…,POSITIVE,0.8836864233016968,POSITIVE,0.3333333333333333,NEGATIVE,0.0
8871,2021-03-16T17:49:52.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8872,2021-03-16T17:49:29.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8873,2021-03-16T17:49:03.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8874,2021-03-16T17:48:59.000Z,"Volkswagen want to 'get close and then overtake' the #EV giants Tesla, reports   Our research showed only 35% of those asked would opt for an #electricvehicle for their next car, so what can be done to help the shift to #electric?",NEGATIVE,0.998734176158905,NEGATIVE,0.5,POSITIVE,0.4588
8875,2021-03-16T17:48:57.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8876,2021-03-16T17:48:43.000Z,RT : Middle Tennessee misses out on electric car maker  #Nashville #Automotive #ElectricCars $SOLO ht…,NEGATIVE,0.9945482611656189,NEGATIVE,0.0,NEGATIVE,-0.2263
8877,2021-03-16T17:48:28.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8878,2021-03-16T17:48:25.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8879,2021-03-16T17:48:22.000Z,  Well in Belgium and alot of neighbouring countries they tax is for more they 65% and you pay high tax on owning a car. So it is BS in my opinion 30% is acceptable. What's happens when everybody goes electric ? And they already tax my wage for 55% when is it enough.,NEGATIVE,0.9953148365020752,POSITIVE,0.5133333333333333,POSITIVE,0.4588
8880,2021-03-16T17:48:02.000Z,RT : 📢 EVA England is open to members! Special launch offer - £50 off any home charger on the  website! We offe…,NEGATIVE,0.9859331250190735,POSITIVE,0.5357142857142857,POSITIVE,0.508
8881,2021-03-16T17:47:47.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8882,2021-03-16T17:47:41.000Z,RT : What are you views on buying an electric car in South Africa? I say what's the point.,NEGATIVE,0.9821730256080627,NEGATIVE,0.0,NEGATIVE,0.0
8883,2021-03-16T17:47:33.000Z,Pre-bookings for Strom R3 open: Two-seater electric car with 200 km range and IoT features ,POSITIVE,0.9989894032478333,NEGATIVE,0.5,NEGATIVE,0.0
8884,2021-03-16T17:47:21.000Z,RT : What are you views on buying an electric car in South Africa? I say what's the point.,NEGATIVE,0.9821730256080627,NEGATIVE,0.0,NEGATIVE,0.0
8885,2021-03-16T17:47:05.000Z,RT : This electric flying car could be commercially available by 2023 ,POSITIVE,0.9978965520858765,POSITIVE,0.4,NEGATIVE,0.0
8886,2021-03-16T17:47:00.000Z,This electric flying car could be commercially available by 2023 ,POSITIVE,0.9903677701950073,POSITIVE,0.4,NEGATIVE,0.0
8887,2021-03-16T17:46:51.000Z,"RT : Happy Birthday to my favorite Joker, . If Bruce ever finally makes good on his promise, I’ll buy you your godda…",POSITIVE,0.8599616885185242,POSITIVE,0.9,POSITIVE,0.9081
8888,2021-03-16T17:46:41.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8889,2021-03-16T17:45:59.000Z,"Tesla Hi. I'm giving my ideal away. Electric car. Pull into station, change battery out in under 5 minutes for charged battery. and pull off. Ever running car. Am I smart. A freaking genius ",POSITIVE,0.9966386556625366,POSITIVE,0.8214285714285714,POSITIVE,0.5994
8890,2021-03-16T17:45:34.000Z, No.1 electric car maker!,POSITIVE,0.9997900128364563,NEGATIVE,0.0,NEGATIVE,0.0
8891,2021-03-16T17:45:24.000Z,RT : Tesla: Volkswagen could soon steal the electric car crown - CNN  #EUGreenDeal #ClimateActionNow #…,POSITIVE,0.6103844046592712,NEGATIVE,0.0,NEGATIVE,-0.4939
8892,2021-03-16T17:44:58.000Z,Tesla: Volkswagen could soon steal the electric car crown - CNN  #EUGreenDeal #ClimateActionNow #ElectricCar #ElectricCars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Daimler #BMW #PSA #Renault #Peugeot #citroen #Volvo #Fiat #Opel,POSITIVE,0.9981429576873779,NEGATIVE,0.0,NEGATIVE,-0.4939
8893,2021-03-16T17:44:37.000Z, Who doesn't want an electric car with a detachable snack table.,POSITIVE,0.9999767541885376,NEGATIVE,0.0,NEGATIVE,-0.0572
8894,2021-03-16T17:44:32.000Z,"Kia's new EV6 is a modern, premium electric car with 300 miles of range. Click below to see the details!  ",POSITIVE,0.9486642479896545,POSITIVE,0.37727272727272726,NEGATIVE,0.0
8895,2021-03-16T17:44:27.000Z,  If your car is totally charged by solar panels then absolutely it is environmentally friendly. Kind of. But most of them will not be. I’m not against electric cars but they’re not environmentally friendly unless the power plant that powers them is.,NEGATIVE,0.9995115995407104,POSITIVE,0.6749999999999999,NEGATIVE,-0.175
8896,2021-03-16T17:44:16.000Z," I’d absolutely get a fully electric next time. You’d not run a petrol car until it runs out of fuel, so you wouldn’t run an electric car until it’s battery is flat.",POSITIVE,0.999944806098938,POSITIVE,0.3416666666666666,NEGATIVE,0.0
8897,2021-03-16T17:43:45.000Z," Not long enough to justify the cost of a replacement. Second hand electric car values will be extremely low, because they will not be a viable cost effective replacement",NEGATIVE,0.9998692274093628,POSITIVE,0.4,POSITIVE,0.7655
8898,2021-03-16T17:42:50.000Z,"    Keep crying about your gas..🙄 It’s not hard to earn a wage to put gas in your car, everyone does it. If you want to keep complaining, buy an electric car.🤷🏽‍♂️",NEGATIVE,0.9990577101707458,NEGATIVE,0.5708333333333333,NEGATIVE,-0.5113
8899,2021-03-16T17:42:48.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8900,2021-03-16T17:42:40.000Z,What are you views on buying an electric car in South Africa? I say what's the point.,NEGATIVE,0.9828717708587646,NEGATIVE,0.0,NEGATIVE,0.0
8901,2021-03-16T17:42:35.000Z,"""In 1907, before the Model T hit the market, the average cost of a car was roughly $80,000 in today's dollars, by 1925, the going price for an entry-level Model T Runabout was around $3,790 in 2021 dollars, less than 5% of the 1907 price"" #evs ",NEGATIVE,0.9995898604393005,NEGATIVE,0.2888888888888889,NEGATIVE,0.0
8902,2021-03-16T17:42:33.000Z,"I'm not jumping to trade in my beautiful, gas guzzling 4runner anytime soon. Most power plants run on coal, so you virtue signaling electric car owners aren't saving anything. You just own a car with a very limited range that requires hours of charging. Instant hermit life.",POSITIVE,0.9620311856269836,POSITIVE,0.6704761904761904,POSITIVE,0.699
8903,2021-03-16T17:42:30.000Z,"Nashville was recently passed over by electric car company, ElectraMeccanica in lieu of an AZ base, which is a hit for drivers look for a safer mode of travel. Research suggests that electric vehicles are safer than their ICE counterparts. Read more here: ",POSITIVE,0.587277889251709,NEGATIVE,0.5833333333333334,POSITIVE,0.6808
8904,2021-03-16T17:42:26.000Z,"RT : With the rise of cheap electric car batteries and the expansion of renewable electricity, ethanol looks like yesterday’s f…",NEGATIVE,0.9881953001022339,POSITIVE,0.7,POSITIVE,0.3612
8905,2021-03-16T17:42:23.000Z, This is the evolution of transportation . An electric car,POSITIVE,0.9995617270469666,NEGATIVE,0.0,NEGATIVE,0.0
8906,2021-03-16T17:41:28.000Z,RT : My new car will be electric 🙏🏽 Manifesting this,POSITIVE,0.9986807703971863,POSITIVE,0.45454545454545453,NEGATIVE,0.0
8907,2021-03-16T17:41:05.000Z,  Definitely but depends on your budget and the type of vehicle you want to purchase. Because it will be definetly inpractical if you have a car or two and four or five bikes and want to everyone into electric.,NEGATIVE,0.9953761100769043,NEGATIVE,0.5,POSITIVE,0.4118
8908,2021-03-16T17:41:02.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8909,2021-03-16T17:41:00.000Z,"HART SMART #AV service hours have expanded. You can leave your car parked and hop on the new electric, #autonomous shuttle to your favorite lunch spot! #HARTSmartAV service operates all-day, from 6 AM - 7 PM. LEARN MORE:  📸:  ",POSITIVE,0.9977388381958008,POSITIVE,0.6594805194805196,POSITIVE,0.7597
8910,2021-03-16T17:41:00.000Z,Some state and local officials want federal lawmakers to support stronger clean car standards and invest in the technology and infrastructure it'll take to support electric vehicles. ,POSITIVE,0.7367177605628967,POSITIVE,0.35000000000000003,POSITIVE,0.875
8911,2021-03-16T17:40:45.000Z,RT : Electric Cars: How You Can Tell It’s a Fraud as Well As a Con . . .  via  - Libertarian Car…,NEGATIVE,0.9991710186004639,NEGATIVE,0.0,NEGATIVE,-0.2023
8912,2021-03-16T17:40:03.000Z,"Pickup trucks are hugely popular in the U.S., so it should come as no surprise that automakers are now turning their attention to electric pickup trucks. Here's a rundown of the new and future electric pickup trucks coming soon: ",NEGATIVE,0.7789323925971985,POSITIVE,0.49318181818181817,POSITIVE,0.3136
8913,2021-03-16T17:39:47.000Z,"    I also want to go electric, but can't because I have no sensible way of charging my car on the street or in any place I normally visit and don't want to have to trek backwards and forwards from limited electric charging points.",NEGATIVE,0.9901304841041565,NEGATIVE,0.39642857142857135,NEGATIVE,-0.6523
8914,2021-03-16T17:39:35.000Z,"RT : CQ Motors : QVolt - 2005. Car design for the CQ Motors company. A small electric, single seated automobile. Nine were pro…",POSITIVE,0.9993709921836853,NEGATIVE,0.30714285714285716,NEGATIVE,0.0
8915,2021-03-16T17:39:19.000Z,RT : How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.5999090671539307,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8916,2021-03-16T17:38:10.000Z,RT : Morgan Stanley auto analyst out test driving a prototype of the $3 - 5k electric car ,POSITIVE,0.6345801949501038,NEGATIVE,0.0,NEGATIVE,0.0
8917,2021-03-16T17:37:47.000Z,RT : Buying a $50K electric car? You're eligible for more than $7K in tax breaks &amp; $4K in rebates in some states. While ⚡️🚗⚡️🚗 ar…,NEGATIVE,0.9999631643295288,POSITIVE,0.5,NEGATIVE,0.0
8918,2021-03-16T17:36:55.000Z,RT : Well add Nissan to the list of company's that won't make it to 2030.. calling a car 'electric' when it has a fucking gas engine…,NEGATIVE,0.9977420568466187,NEGATIVE,0.8,POSITIVE,0.2732
8919,2021-03-16T17:36:52.000Z,"RT : This used to be natural land, trees, wildlife, birds etc. Now it is a lithium mine. Pretty eh? It takes 250 tons of this…",NEGATIVE,0.9997914433479309,POSITIVE,0.7,POSITIVE,0.6908
8920,2021-03-16T17:36:41.000Z,"RT : The Brighton and Rottingdean Seashore Electric Railway. Its car was appropriately named ‘Pioneer’, but it became more co…",NEGATIVE,0.7308275103569031,POSITIVE,0.5,NEGATIVE,0.0
8921,2021-03-16T17:36:11.000Z,RT : Electric Cars: How You Can Tell It’s a Fraud as Well As a Con . . .  via  - Libertarian Car…,NEGATIVE,0.9991710186004639,NEGATIVE,0.0,NEGATIVE,-0.2023
8922,2021-03-16T17:35:48.000Z,"Anyone have any experience/insight into buying a used electric vehicle? Anything particularly different about used EV versus used internal combustion car? (Still years out from this kind of purchase, but starting to do a bit of research)",POSITIVE,0.7517297863960266,POSITIVE,0.4,NEGATIVE,0.0
8923,2021-03-16T17:35:46.000Z," Stuck in a snow storm you want gas or electric car? Gmafb,",NEGATIVE,0.9996275901794434,NEGATIVE,0.0,NEGATIVE,-0.1779
8924,2021-03-16T17:35:22.000Z,"RT : With the rise of cheap electric car batteries and the expansion of renewable electricity, ethanol looks like yesterday’s f…",NEGATIVE,0.9881953001022339,POSITIVE,0.7,POSITIVE,0.3612
8925,2021-03-16T17:35:20.000Z,RT : Is this the next generation of electric car batteries? ,POSITIVE,0.5223201513290405,NEGATIVE,0.0,NEGATIVE,0.0
8926,2021-03-16T17:35:10.000Z,Electric Cars: How You Can Tell It’s a Fraud as Well As a Con . . .  via  - Libertarian Car Talk,NEGATIVE,0.9987155199050903,NEGATIVE,0.0,NEGATIVE,-0.2023
8927,2021-03-16T17:35:02.000Z,"#Redwood #California, 10L0L IQ Speed Sensor Fits #ClubCar DS and Precedent ADC Electric Golf Cart. #Amazon, your #GolfCar Parts Source! ",POSITIVE,0.9998202919960022,NEGATIVE,0.0,POSITIVE,0.2481
8928,2021-03-16T17:34:11.000Z,RT : Private E-bike: less than 20% of the life-cycle carbon of a private ICE car. Private EV car: over 75% of the life-cycl…,NEGATIVE,0.6771688461303711,NEGATIVE,0.29791666666666666,NEGATIVE,0.0
8929,2021-03-16T17:34:06.000Z,RT : The government and manufacturers are not coming clean about the huge problems with electric car batteries - how they d…,NEGATIVE,0.9998618364334106,POSITIVE,0.8,NEGATIVE,-0.3935
8930,2021-03-16T17:33:56.000Z,"This used to be natural land, trees, wildlife, birds etc. Now it is a lithium mine. Pretty eh? It takes 250 tons of this to extract enough lithium for ONE ELECTRIC CAR BATTERY. Then this 250 tons of rock goes off to a smelly and polluting refinery. Make u…",NEGATIVE,0.9999876022338867,POSITIVE,0.6333333333333333,POSITIVE,0.6908
8931,2021-03-16T17:33:37.000Z,"RT : With the rise of cheap electric car batteries and the expansion of renewable electricity, ethanol looks like yesterday’s f…",NEGATIVE,0.9881953001022339,POSITIVE,0.7,POSITIVE,0.3612
8932,2021-03-16T17:33:14.000Z,. talks about how Magna is designing a simple and clever way to add electric power to pickup trucks. Thanks for the great article on our new eBeam technology! Read the full story here:  #MagnaInnovation #MagnaNews ,POSITIVE,0.6498703360557556,POSITIVE,0.5241702741702742,POSITIVE,0.8832
8933,2021-03-16T17:32:52.000Z," Or worse, defending buying an electric car when that electricity is still produced by coal.",NEGATIVE,0.999462902545929,NEGATIVE,0.6,NEGATIVE,-0.4767
8934,2021-03-16T17:32:51.000Z,"RT : With the rise of cheap electric car batteries and the expansion of renewable electricity, ethanol looks like yesterday’s f…",NEGATIVE,0.9881953001022339,POSITIVE,0.7,POSITIVE,0.3612
8935,2021-03-16T16:58:52.000Z,Netherlands builder Lightyear has secured funding to bring its innovative electric car to market this year. The Lightyear One is battery-powered but uses onboard solar panels to extend its range. #susytech #susyhouse  ,POSITIVE,0.9997585415840149,POSITIVE,1.0,POSITIVE,0.5927
8936,2021-03-16T16:58:40.000Z, First make an electric car thats not a piece of shit,NEGATIVE,0.9970706701278687,NEGATIVE,0.5666666666666667,NEGATIVE,-0.5574
8937,2021-03-16T16:58:09.000Z,Why should I stop using fast fashion? Why should I favour an electric car over my sports car? THIS IS WHY 💔 These are just some of the effects that climate change is having on our wildlife. We might not all be perfect but there are things we can do... ,NEGATIVE,0.9884279370307922,POSITIVE,0.8,NEGATIVE,-0.1177
8938,2021-03-16T16:57:31.000Z,RT : KELLY BLUE BOOK: So how much does it cost to fill up an electric vehicle? How Does the Recharge Cost Compare to a Fue…,POSITIVE,0.8368926048278809,POSITIVE,0.15000000000000002,NEGATIVE,0.0
8939,2021-03-16T16:57:12.000Z,"people are catching onto the idea that using vast amounts of computer hardware and electricity to chase imaginary funny money is actually a poor use of resources... if we can do this with AI, electric cars, and car culture generally we might still exist in a hundred years lol",NEGATIVE,0.9952573180198669,POSITIVE,0.7833333333333333,POSITIVE,0.3818
8940,2021-03-16T16:56:55.000Z,How long will an electric car’s battery last? NO One Will Tell You!,POSITIVE,0.9978725910186768,NEGATIVE,0.23333333333333334,NEGATIVE,-0.4981
8941,2021-03-16T16:56:42.000Z,"RT : Happy Birthday to my favorite Joker, . If Bruce ever finally makes good on his promise, I’ll buy you your godda…",POSITIVE,0.8599616885185242,POSITIVE,0.9,POSITIVE,0.9081
8942,2021-03-16T16:56:19.000Z,    Nightmare scenario. Much better to focus on mobility as service options like escooters and car club where don't own the means of transport but can use flexibly with monthly payment for any mode you choose. Pay by mile car use will come soon as no fuel tax from electric cars!,NEGATIVE,0.999896764755249,POSITIVE,0.75,POSITIVE,0.3699
8943,2021-03-16T16:55:53.000Z," raises a great point: After its life in an electric car, what do we do with these batteries? It's a great opportunity to get creative with upcycling. #SXSW #SXSW21 #FlashFuture #EVbatteries",POSITIVE,0.9985948204994202,POSITIVE,0.8333333333333334,POSITIVE,0.9313
8944,2021-03-16T16:55:37.000Z,RT : Morgan Stanley auto analyst out test driving a prototype of the $3 - 5k electric car ,POSITIVE,0.6345801949501038,NEGATIVE,0.0,NEGATIVE,0.0
8945,2021-03-16T16:55:05.000Z,"RT : NEVER GOT THAT GODDAMN ELECTRIC CAR EITHER, BRUCE! 😡",NEGATIVE,0.9995131492614746,NEGATIVE,0.0,POSITIVE,0.5249
8946,2021-03-16T16:54:58.000Z," Right, obviously an over-complicated and inefficient “gas car with more steps,” but what strikes me is they’re selling it like the electric part driving the wheels is what makes it so great. They’re admitting electric cars better. But they can’t/won’t make a BEV.",NEGATIVE,0.9506920576095581,POSITIVE,0.5571428571428572,POSITIVE,0.9218
8947,2021-03-16T16:54:52.000Z,"RT : Happy Birthday to my favorite Joker, . If Bruce ever finally makes good on his promise, I’ll buy you your godda…",POSITIVE,0.8599616885185242,POSITIVE,0.9,POSITIVE,0.9081
8948,2021-03-16T16:54:33.000Z,Car Tire Repair Kit 5T Electric Floor Jack Lift Tire Inflator Pump Impact Wrench  eBay ,POSITIVE,0.999019980430603,NEGATIVE,0.0,NEGATIVE,0.0
8949,2021-03-16T16:54:10.000Z,"   Hope you're a vegan, electric car driving, solar panel using mf to be talking all that shit. Otherwise keep your comments to yourself.",NEGATIVE,0.9996325969696045,NEGATIVE,0.8,NEGATIVE,-0.1779
8950,2021-03-16T16:53:22.000Z,"Net me Hello mister Pulte , your kindness are grate and people loves you, I´ll understand why Keep on Rockin But I will never ever buy any electric car The classic cars made in USA in the 50s n 60s, are the most beautiful and amazing cars ever built, driven by rich or poor ",POSITIVE,0.9180705547332764,POSITIVE,0.5595238095238095,POSITIVE,0.9551
8951,2021-03-16T16:53:12.000Z," Oh, even better. The price comes down to about 12.5k€ in France with the current bonus for buying an electric car",POSITIVE,0.9919248223304749,POSITIVE,0.39629629629629637,POSITIVE,0.7506
8952,2021-03-16T16:52:54.000Z," Makes sense. I drive more than many folks my age and still it's nothing. Like 5k miles a year. I literally don't give a crap about gas prices. Jack it high enough, fine I will get an electric car.",POSITIVE,0.9823809862136841,POSITIVE,0.5566666666666666,POSITIVE,0.2201
8953,2021-03-16T16:52:48.000Z,How much does it cost to charge an electric car? We do the math:  ,NEGATIVE,0.5915138721466064,POSITIVE,0.2,NEGATIVE,0.0
8954,2021-03-16T16:52:47.000Z,"The dead Monterrey pine tree that fell across my driveway has been removed. Also the 2 5"" diameter privet volunteers. Now I can park my car and plug in the charger. It's a hybrid, but it runs smoother in all electric mode.",POSITIVE,0.9999067783355713,NEGATIVE,0.4,NEGATIVE,-0.3919
8955,2021-03-16T16:51:20.000Z,"RT : Somehow I doubt it, with projections that majority of cars will still be ICE by 2050... ",NEGATIVE,0.9887233972549438,NEGATIVE,0.0,NEGATIVE,-0.3612
8956,2021-03-16T16:51:18.000Z," Hello mister Pulte , your kindness are grate and people loves you, and I´ll understand why Keep on Rockin But I will never ever buy any electric car The classic cars made in USA in the 50s n 60s, are the most beautiful and amazing cars ever built, driven by rich or poor",POSITIVE,0.9308930039405823,POSITIVE,0.6527777777777778,POSITIVE,0.9551
8957,2021-03-16T16:49:57.000Z,  This is simply wrong. All big German car manufacturers (with exception of BMW) move to pure electric vehicle now. As a German I can tell you: That would NEVER have happened if #Tesla wouldn't habe pushed them with it's example. They had a cozy business model and Tesla 1/,NEGATIVE,0.9998406171798706,NEGATIVE,0.375,NEGATIVE,-0.4767
8958,2021-03-16T16:48:39.000Z,RT : What do electric-car buyers really want?  via  #EV #futureofmobility #lowemissions #manufa…,NEGATIVE,0.8213801980018616,POSITIVE,0.2,POSITIVE,0.1513
8959,2021-03-16T16:48:38.000Z,I’m good with this. I think my first electric car would be an Audi anyways. ,POSITIVE,0.9999237060546875,POSITIVE,0.4666666666666667,POSITIVE,0.4404
8960,2021-03-16T16:48:10.000Z,2021  EV6 is all-new electric flagship with 310-mile range. The new EV6 is Kia’s first bespoke production electric car and pairs a radical new design with unprecedented levels of performance for the brand. Read more: ,POSITIVE,0.9994235038757324,POSITIVE,0.5284848484848486,POSITIVE,0.1027
8961,2021-03-16T16:48:07.000Z,Driving an electric vehicle? No problem! We offer #electric charge points at our hotel car park 🔌 🚗 ⚡ #HIBexley #London #Eco #Sustainable ,POSITIVE,0.999902606010437,NEGATIVE,0.0,POSITIVE,0.3716
8962,2021-03-16T16:47:16.000Z,RT : The government and manufacturers are not coming clean about the huge problems with electric car batteries - how they d…,NEGATIVE,0.9998618364334106,POSITIVE,0.8,NEGATIVE,-0.3935
8963,2021-03-16T16:45:55.000Z,"Happy Birthday to my favorite Joker, . If Bruce ever finally makes good on his promise, I’ll buy you your goddamned electric car.",POSITIVE,0.5825340151786804,POSITIVE,0.9,POSITIVE,0.8625
8964,2021-03-16T16:45:02.000Z,"Stena Bulk unveils concept vessel design for electric, modular hybrid bulk carrier: InfinityMAX ",POSITIVE,0.9993457198143005,NEGATIVE,0.0,NEGATIVE,0.0
8965,2021-03-16T16:44:57.000Z,RT : Well add Nissan to the list of company's that won't make it to 2030.. calling a car 'electric' when it has a fucking gas engine…,NEGATIVE,0.9977420568466187,NEGATIVE,0.8,POSITIVE,0.2732
8966,2021-03-16T16:44:56.000Z,"Zappi Car Chargers Electric cars are the way forward and you need a car charger installed at home or work. Get in touch with us and speak to one of our friendly team on 01493 751500, email info.co.uk or look on our website at  ",POSITIVE,0.9967188239097595,POSITIVE,0.5,POSITIVE,0.4939
8967,2021-03-16T16:43:32.000Z,RT : AN ELECTRIC HELICOPTER’S INNOVATION SHOWS UP AMID THE CURRENT PRAISE TO EHANG 184 ELECTRIC FLYING CAR …,POSITIVE,0.9969117045402527,NEGATIVE,0.4,POSITIVE,0.8256
8968,2021-03-16T16:43:06.000Z,AN ELECTRIC HELICOPTER’S INNOVATION SHOWS UP AMID THE CURRENT PRAISE TO EHANG 184 ELECTRIC FLYING CAR  #technology #technical #investment,POSITIVE,0.9989325404167175,NEGATIVE,0.25,POSITIVE,0.8256
8969,2021-03-16T16:42:12.000Z,The Scale and Speed of VWs adoption of EV is breathaking . ,POSITIVE,0.9853909015655518,NEGATIVE,0.0,NEGATIVE,0.0
8970,2021-03-16T16:42:05.000Z,RT : Making electric cars more competitive with gas-powered ones will require a breakthrough battery. We believe that breakthrou…,NEGATIVE,0.9759777784347534,POSITIVE,0.5,POSITIVE,0.2484
8971,2021-03-16T16:40:09.000Z,"VW’s shift to battery tech, Mercedes EVs, BMW interface: Today’s Car News - VW makes a big shift toward battery technology. BMW looks to its next-generation interface due in the iX electric SUV. And which Mercedes EVs are coming to the U.S.? This and more, here at Green Car Re...",POSITIVE,0.9619549512863159,NEGATIVE,0.31875,NEGATIVE,0.0
8972,2021-03-16T16:40:01.000Z,Kia's dramatically styled EV6 is the brand's first production car designed purely as a battery-electric vehicle. ,POSITIVE,0.95670485496521,POSITIVE,0.41666666666666663,NEGATIVE,0.0
8973,2021-03-16T16:39:11.000Z," ""Noooo!!!! you can't just expect gas to be replaced with electric overnight!!! deployed car stock has decades-long turnover times!! you can't just transform the whole market with a tiny subsidy!!!"" Rep. Jimmy Panetta: ""haha free e-bike go brrrrr""",NEGATIVE,0.9997047781944275,POSITIVE,0.5,POSITIVE,0.816
8974,2021-03-16T16:38:53.000Z,"RT : With today's big announcement from , Arizona welcomes yet another electric vehicle manufacturer to the state ⚡🚗 h…",POSITIVE,0.9643787145614624,NEGATIVE,0.1,POSITIVE,0.4019
8975,2021-03-16T16:38:51.000Z," when all cars are electric is the government going to pay for all of us that cannot afford an electric car and where are the 55,000 electric fill up stations going to be? I think i will buy a horse.",NEGATIVE,0.9998053908348083,NEGATIVE,0.0,NEGATIVE,-0.1027
8976,2021-03-16T16:38:11.000Z,RT : Steam locomotive manufacturers did not transition to electric successfully. Same will happen with legacy car makers. http…,NEGATIVE,0.999922513961792,NEGATIVE,0.125,POSITIVE,0.4939
8977,2021-03-16T16:37:03.000Z,RT : Steam locomotive manufacturers did not transition to electric successfully. Same will happen with legacy car makers. http…,NEGATIVE,0.999922513961792,NEGATIVE,0.125,POSITIVE,0.4939
8978,2021-03-16T16:36:24.000Z,An Electric Cargo Bike Can Replace the Family Car  via ,POSITIVE,0.9912822246551514,NEGATIVE,0.0,NEGATIVE,0.0
8979,2021-03-16T16:36:15.000Z,Volkswagen plans small electric car for the masses ,POSITIVE,0.8768122792243958,NEGATIVE,0.4,NEGATIVE,0.0
8980,2021-03-16T16:36:03.000Z,"  Car manufacturers have woken up to the fact that electric vehicles have thousands fewer moving parts - ie engines, catalytic convertors, mufflers, transmissions. So way easier to make and deliver. Jobs WILL go away. So figure out what new jobs need to be supported, GOP.",POSITIVE,0.976678192615509,POSITIVE,0.45454545454545453,POSITIVE,0.6573
8981,2021-03-16T16:35:52.000Z,stop glorifying avocados this f*cking plant f*cks our planet over so f*cking hard 11 f*cking avocados are as bad as A WHOLE F*CKIN' ELECTRIC-CAR-BATTERY,NEGATIVE,0.9988780617713928,NEGATIVE,0.6416666666666666,NEGATIVE,-0.4549
8982,2021-03-16T16:35:49.000Z,RT : More electric bikes were sold in Germany than all of europe's electric car sales combined in 2020.   @…,POSITIVE,0.8966078162193298,POSITIVE,0.5,NEGATIVE,0.0
